Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.0	0.0067008537728313	-0.015011784040937	-0.0411084960291106	-0.0954036792351054	-0.1307960515722881	-0.0062557944411351	0.0108478821722595	0.1138877561201517	0.1805465641330612	0.0001178591603798	-0.0003095483614306	-0.003504817820235	-0.0049749530786214	0.0	0	0	0	0	0
0.0039	0.0061681144453909	-0.0158200941473874	-0.0415306255577959	-0.0948971065959771	-0.1305013151858573	-0.0060826660585988	0.0103934074892352	0.1087372714869775	0.1732290349892266	0.0001160357442376	-0.0003040630698687	-0.0034418489918301	-0.004890100368167	0.0	0	0	0	0	0
0.0078	0.0058618175761445	-0.0164932327389214	-0.0419023324803977	-0.0943669596950807	-0.1300971224616314	-0.0059095791721203	0.0099396247253	0.1035960885830102	0.1659217119190899	0.0001142165682428	-0.0002985863559908	-0.0033788926630413	-0.0048052539790697	0.0	0	0	0	0	0
0.0117	0.0057100223392628	-0.0169342510258494	-0.0421843283471226	-0.0937981219680106	-0.1295117615226912	-0.0057374901374181	0.0094894237674633	0.0984979131716013	0.1586705031997773	0.0001123940440152	-0.0002930865959507	-0.0033155193969904	-0.0047198241649215	0.0	0	0	0	0	0
0.0156	0.0063157452210226	-0.0171028864412122	-0.042353350291289	-0.0931920876198258	-0.1287424352093465	-0.0055672991085397	0.0090454558377653	0.0934735504468992	0.1515176550451883	0.0001105642053065	-0.0002875429803464	-0.0032514419053052	-0.0046334174352798	0.0	0	0	0	0	0
0.0195	0.0065614309177609	-0.0170122174516267	-0.0424043714872613	-0.092568179312244	-0.1278547512886029	-0.0053997332802726	0.0086098189782453	0.0885473214230713	0.1444967049367189	0.0001087272711983	-0.0002819478896653	-0.0031865450286035	-0.0045458774974477	0.0	0	0	0	0	0
0.0234	0.00685798387061	-0.0167156577428807	-0.0423506592318811	-0.0919567900038031	-0.1269536084094869	-0.0052352836853566	0.0081838978069118	0.0837352477767854	0.1376298801923217	0.0001068872278981	-0.0002763066615907	-0.0031208822153834	-0.0044572797375558	0.0	0	0	0	0	0
0.0273	0.0069263756577268	-0.0162980043619113	-0.0422224423937544	-0.0913877291077424	-0.1261394192516116	-0.0050741965409493	0.0077683575074987	0.0790450011022893	0.1309279486425576	0.0001050506074255	-0.0002706350293034	-0.0030546432939709	-0.0043678858705371	0.0	0	0	0	0	0
0.0312	0.0059852368600453	-0.0158705907510704	-0.0420625474741491	-0.0908800517132254	-0.1254705711215594	-0.004916507836229	0.0073632581618731	0.0744772298712609	0.1243919933423747	0.0001032248018036	-0.0002649549242896	-0.0029881030668551	-0.0042780720621412	0.0	0	0	0	0	0
0.0352	0.0060073128385319	-0.015558118423557	-0.0419175565671837	-0.0904384789035546	-0.124947339438602	-0.0047621035815823	0.0069682384129544	0.0700276843252385	0.118016311442553	0.0001014163400049	-0.0002592896493271	-0.0029215630822747	-0.0041882478457416	0.0	0	0	0	0	0
0.0391	0.006395963670599	-0.0154675993876408	-0.041825603612535	-0.090056825776406	-0.1245203581044402	-0.0046107876804754	0.0065827163555592	0.0656895453683245	0.1117916143113072	9.96295446568945e-05	-0.0002536595265089	-0.002855299259335	-0.0040987836394867	0.0	0	0	0	0	0
0.043	0.0069048241418354	-0.0156472805802816	-0.041804670112063	-0.0897242879754989	-0.1241167472628936	-0.0044623429955026	0.0062060661031501	0.0614554793583021	0.105707864010323	9.786585462791303e-05	-0.0002480789106833	-0.0027895251358947	-0.0040099605704339	0.0	0	0	0	0	0
0.0469	0.0063905474135663	-0.0160591209801054	-0.0418464157196896	-0.0894292694603728	-0.1236717583606321	-0.0043165766689102	0.0058377448301798	0.0573191236993678	0.0997563331898764	9.612388187299564e-05	-0.0002425549792936	-0.0027243749892251	-0.003921948491148	0.0	0	0	0	0	0
0.0508	0.0069175958135583	-0.016585899256576	-0.0419190244001025	-0.0891583246071013	-0.1231526410005325	-0.0041733463392384	0.0054773619137452	0.0532758999910807	0.0939307405665347	9.440006318359128e-05	-0.0002370881917849	-0.0026599053870194	-0.0038348099857995	0.0	0	0	0	0	0
0.0547	0.0063711570889324	-0.0170742539659051	-0.0419790011609533	-0.0888922545577717	-0.1225651944403124	-0.0040325684411947	0.0051246953803214	0.0493232095700293	0.0882275333689588	9.268965367599568e-05	-0.0002316739769567	-0.0025961102179439	-0.0037485231760447	0.0	0	0	0	0	0
0.0586	0.0069427194586693	-0.0173942732273724	-0.041988392048931	-0.0886043193127372	-0.1219424453003419	-0.0038942127200398	0.0047796693575707	0.0454601679161099	0.0826455300116215	9.098779872286756e-05	-0.0002263050967729	-0.0025329433081104	-0.0036630148207476	0.0	0	0	0	0	0
0.0625	0.0068412875752102	-0.0174882516576229	-0.0419314098019121	-0.0882651986529789	-0.1213248741306284	-0.0037582883274649	0.0044423094476075	0.0416870755246855	0.0771851948663851	8.929047698824927e-05	-0.0002209741593522	-0.0024703432622124	-0.0035781960042845	0.0	0	0	0	0	0
0.0664	0.0060762967295541	-0.0173867577278533	-0.0418234068645823	-0.0878552506087689	-0.1207455025303191	-0.0036248266882038	0.0041126918421487	0.0380048131712038	0.0718478051770013	8.759518832573179e-05	-0.0002156758321548	-0.0024082561678477	-0.0034939941745335	0.0	0	0	0	0	0
0.0703	0.0068050386484315	-0.0171844150392754	-0.0417072190794345	-0.0873783685005808	-0.120227609142765	-0.0034938652831604	0.0037908981467583	0.0344143061584413	0.0666347110216348	8.590133131840502e-05	-0.000210408411609	-0.0023466528851775	-0.0034103768790846	0.0	0	0	0	0	0
