Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.0	0.0084216619066253	-0.0569163626222336	-0.0955993841489014	-0.1590083558799212	-0.1844016661400736	-0.0052196705868725	-0.0078960651949479	-0.0089008261145119	-0.0237513174196069	9.091036234704811e-05	0.0001508305630076	0.000301563696706	0.0004784321981041	0.0	0	0	0	0	0
0.0039	0.0079575453694637	-0.0572116392355959	-0.0961194690660925	-0.1589383610159055	-0.1845368236212903	-0.0050850341604272	-0.0076733475961131	-0.008457381758391	-0.0230457468371418	8.983472053184177e-05	0.0001488265937026	0.0002963432409814	0.0004717522377708	0.0	0	0	0	0	0
0.0078	0.0089617746792523	-0.0575083699961099	-0.0966122833384901	-0.1588365474777253	-0.1846601602263355	-0.004950306788169	-0.0074505670682667	-0.0080146155675703	-0.0223401104659739	8.875295868814429e-05	0.0001468218846822	0.0002911232538579	0.0004650738960132	0.0	0	0	0	0	0
0.0117	0.0097211044743833	-0.0578127810874731	-0.0970484232135894	-0.1586770928786543	-0.1847631378129772	-0.0048161498054213	-0.0072288766536098	-0.0075753476352356	-0.0216381440932647	8.765346641521066e-05	0.0001448021893759	0.0002858656736743	0.0004583507922142	0.0	0	0	0	0	0
0.0156	0.0084931488709034	-0.058119401424321	-0.0973974281791708	-0.1584440581339114	-0.1848390430702668	-0.0046831978674242	-0.0070093739740154	-0.0071421688091395	-0.0209433947043496	8.652848800775814e-05	0.0001427582495056	0.0002805444179584	0.0004515524881133	0.0	0	0	0	0	0
0.0195	0.0091960473826004	-0.0584061648595719	-0.0976321951710623	-0.1581414247821015	-0.1848821353721556	-0.0045519707798166	-0.0067929528586471	-0.0067171344967379	-0.020258749413208	8.537490444672419e-05	0.0001406867926655	0.0002751480765689	0.0004446677774669	0.0	0	0	0	0	0
0.0234	0.0090108345255795	-0.0586375082603207	-0.0977357750030535	-0.1577991300023282	-0.1848881312261519	-0.0044228247835332	-0.0065802212052273	-0.0063016074104486	-0.0195861749218911	8.419415532433379e-05	0.0001385903717758	0.0002696797771843	0.0004377041132667	0.0	0	0	0	0	0
0.0273	0.0082865495643444	-0.0587766229351985	-0.0977075579502992	-0.1574704654644374	-0.1848565823741892	-0.0042959439784923	-0.0063714867417969	-0.0058962493507651	-0.0189266734928922	8.299139202174461e-05	0.0001364761952406	0.0002641545918854	0.000430683664421	0.0	0	0	0	0	0
0.0312	0.008111596597765	-0.0588017747844666	-0.0975658288712047	-0.1572212766796027	-0.1847937097476233	-0.0041713635948404	-0.0061667972880507	-0.0055011296866709	-0.0182804131460852	8.177409439594571e-05	0.0001343542444908	0.0002585952759367	0.0004236370871974	0.0	0	0	0	0	0
0.0352	0.0091947839173446	-0.058717963124237	-0.0973454506680795	-0.1571137770767076	-0.1847132100795604	-0.004049012291098	-0.0059660142503796	-0.0051159019843181	-0.0176469641093641	8.0550478002057e-05	0.0001322350869732	0.0002530273903511	0.00041659651098	0.0	0	0	0	0	0
0.0391	0.0089943993926775	-0.0585568959899975	-0.0970914176275222	-0.1571881881096128	-0.1846327895582372	-0.0039287602393948	-0.0057688970388169	-0.0047399990883337	-0.0170255696606816	7.932803578852247e-05	0.000130127846292	0.0002474748841012	0.0004095893439982	0.0	0	0	0	0	0
