Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.0	0.001790744734272	-0.0464905168177794	-0.0444867893212201	-0.0602803986856385	-0.0555137144648769	-0.0046534603080177	-0.0059366494586715	0.0099763592484936	-0.0034284469067881	5.197751326354048e-05	9.09059242811404e-05	-0.000172854122215	5.495664602536919e-05	0.0	0	0	0	0	0
0.003906	0.0022078438553481	-0.0475956110174216	-0.0450537749994911	-0.0609449765577368	-0.0552325601699018	-0.0045759215103102	-0.0058028065581394	0.0097203545150005	-0.0033471086066375	5.173127923783052e-05	8.966940319565103e-05	-0.0001711219204457	5.4424028167770185e-05	0.0	0	0	0	0	0
0.007812	0.0022370328050799	-0.0485683436424193	-0.0455492564495833	-0.0615554243971127	-0.0550056054280863	-0.004498104258063	-0.0056688900293701	0.0094638902592783	-0.0032655922073154	5.148087019008995e-05	8.843579675415671e-05	-0.0001693905673651	5.389624561218401e-05	0.0	0	0	0	0	0
0.011719	0.0026517499228794	-0.0493087894910493	-0.0459157641449215	-0.062062625868558	-0.0548698070281301	-0.0044202422179178	-0.0055355684042456	0.0092080354880819	-0.0031842171265998	5.122153719731032e-05	8.719997498077492e-05	-0.0001676480190132	5.3372798206902935e-05	0.0	0	0	0	0	0
0.015625	0.0022367004765667	-0.0497712187918574	-0.0461279304755489	-0.0624305665534862	-0.0548381435033543	-0.0043425839135898	-0.0054034883978051	0.0089538615505844	-0.0031033059304467	5.0949819623919126e-05	8.595831653640476e-05	-0.0001658850727924	5.285295930987888e-05	0.0	0	0	0	0	0
0.019531	0.0030986999328967	-0.0499718322706068	-0.0461932385116416	-0.0626402710731087	-0.054899848317561	-0.0042653439972523	-0.0052731863658159	0.0087022778847813	-0.0030231327017479	5.066379058367102e-05	8.470897055505295e-05	-0.0001640959326712	5.233569467164746e-05	0.0	0	0	0	0	0
0.023438	0.0035669936880248	-0.0499761190766536	-0.0461465427836439	-0.0626930013487314	-0.0550285614988715	-0.0041886738441427	-0.0051450364196478	0.0084539325564382	-0.0029438921096226	5.0363064051512736e-05	8.34518131236952e-05	-0.0001622781755456	5.181960611250931e-05	0.0	0	0	0	0	0
0.027344	0.002214240883447	-0.0498699103987614	-0.0460419429254902	-0.0626131130769649	-0.0551944402988189	-0.0041126526077062	-0.005019237539798	0.0082091823559467	-0.0028656900613092	5.0048603411534944e-05	8.218817964077702e-05	-0.000160432287803	5.130295289179686e-05	0.0	0	0	0	0	0
0.03125	0.0026706105652576	-0.0497275039944526	-0.0459407722754577	-0.0624478488579565	-0.0553740157352362	-0.0040372949468577	-0.0048958332541501	0.00796812121445	-0.0027885520616373	4.972239485749515e-05	8.092047230421239e-05	-0.0001585609913958	5.07837762568251e-05	0.0	0	0	0	0	0
0.035156	0.0031133981362066	-0.0495911637974273	-0.045896012156272	-0.0622593111384166	-0.0555525398807431	-0.0039625691533824	-0.0047747523894304	0.0077306465551932	-0.0027124431038663	4.9387055855842256e-05	7.965173095548177e-05	-0.0001566685548963	5.0260122036442986e-05	0.0	0	0	0	0	0
0.039062	0.0026598292458573	-0.0494686710950333	-0.0459389544909979	-0.0621069523332903	-0.0557194210089204	-0.0038884191347163	-0.0046558580930865	0.0074965410347921	-0.0026372925791796	4.904544234644002e-05	7.83852250275085e-05	-0.0001547602052586	4.973033065092155e-05	0.0	0	0	0	0	0
0.042969	0.0031255668140392	-0.0493467360409917	-0.0460737104750087	-0.0620268372833112	-0.0558634482597378	-0.0038147848610792	-0.0045389939508575	0.0072655503298913	-0.0025630185859614	4.870030464509494e-05	7.712409663091983e-05	-0.0001528416588227	4.91933452664926e-05	0.0	0	0	0	0	0
0.046875	0.0030915985668819	-0.0492121033498951	-0.0462789047095283	-0.0620193126096967	-0.0559735852475904	-0.0037416176851992	-0.0044240194540046	0.007037443775782	-0.0024895475800334	4.835402523429508e-05	7.587107412947362e-05	-0.0001509187246894	4.864897795135853e-05	0.0	0	0	0	0	0
0.050781	0.0031394473471599	-0.0490689020060963	-0.0465123307849772	-0.0620525960720564	-0.056044011965768	-0.0036688888546077	-0.0043108311719535	0.0068120515724066	-0.0024168271103881	4.800845362086826e-05	7.462827063981971e-05	-0.0001489969276397	4.8098072134406784e-05	0.0	0	0	0	0	0
0.054688	0.0026325606843538	-0.0489423053598197	-0.0467170910446004	-0.0620793997831703	-0.0560775666061502	-0.0035965912518484	-0.0041993697877843	0.0065892784288521	-0.0023448310744247	4.766483799299032e-05	7.339707040290588e-05	-0.000147081136743	4.754250947983447e-05	0.0	0	0	0	0	0
0.058594	0.0018190807933802	-0.0488666289925997	-0.0468316768686542	-0.0620572268045529	-0.0560840456413756	-0.0035247357260247	-0.004089615935268	0.0063690980474425	-0.0022735583024319	4.7323841949704e-05	7.217809761940903e-05	-0.0001451752329939	4.698503282263647e-05	0.0	0	0	0	0	0
0.0625	0.0021749474280178	-0.0488655528543353	-0.0468062171097106	-0.0619647734708939	-0.0560745531772998	-0.0034533441643021	-0.0039815791971554	0.0061515353540601	-0.0022030262924152	4.6985626265795765e-05	7.097126589022016e-05	-0.0001432818775867	4.6428894985998645e-05	0.0	0	0	0	0	0
0.066406	0.0027190230520093	-0.0489361203141224	-0.0466226116811191	-0.0618113947563049	-0.0560551389890175	-0.0033824416284397	-0.0038752847237346	0.0059366438600552	-0.002133262481851	4.664997188650503e-05	6.977590678415125e-05	-0.0001414024414882	4.587738951619238e-05	0.0	0	0	0	0	0
0.070312	0.0021663400860372	-0.0490455430212209	-0.0463107110617755	-0.0616377387069408	-0.0560223472079564	-0.0033120495625331	-0.0037707609925422	0.005724484365399	-0.0020642954481639	4.631642060424263e-05	6.859095914169266e-05	-0.0001395371249289	4.5333354834518255e-05	0.0	0	0	0	0	0
0.074219	0.0022796430849466	-0.0491436635821528	-0.0459499972592848	-0.0615050220473338	-0.0559629443818313	-0.0032421814514009	-0.0036680307303708	0.0055151090431884	-0.0019961479258511	4.598441192115106e-05	6.741518246325798e-05	-0.0001376852391937	4.479874833853026e-05	0.0	0	0	0	0	0
0.078125	0.0021643211519961	-0.0491860247219367	-0.0456497611371612	-0.0614736883046514	-0.0558601384386515	-0.0031728415033502	-0.0035671055671598	0.0053085525177284	-0.0019288327451133	4.5653399001036094e-05	6.62473641649365e-05	-0.0001358455673306	4.427436107981032e-05	0.0	0	0	0	0	0
0.082031	0.0027225146800637	-0.0491557535608484	-0.0455109931957205	-0.0615794305572527	-0.0557056615789854	-0.0031040260938688	-0.0034679840505569	0.0051048294639563	-0.0018623519653239	4.532293250398397e-05	6.508651751516415e-05	-0.0001340167008289	4.375970546494705e-05	0.0	0	0	0	0	0
0.085938	0.003505045923153	-0.0490723469049064	-0.0455849383911657	-0.061818330480487	-0.05551131430203	-0.0030357270562963	-0.0033706522635758	0.0049039369206295	-0.0017966987555703	4.499270629607326e-05	6.393208058704266e-05	-0.0001321972812376	4.325307573080172e-05	0.0	0	0	0	0	0
0.089844	0.0031558703665467	-0.0489831552733713	-0.0458480052919542	-0.0621477046887941	-0.0553113842619173	-0.0029679355965271	-0.0032750862140364	0.0047058590806165	-0.0017318610637323	4.466256440799746e-05	6.278410440263903e-05	-0.0001303861341353	4.275175932106344e-05	0.0	0	0	0	0	0
0.09375	0.0030777815883642	-0.0489428541383062	-0.0462061727945188	-0.0624995389634475	-0.0551527232157242	-0.0029006456509416	-0.0031812552328142	0.0045105726136055	-0.0016678258526556	4.433247378117444e-05	6.164337779776207e-05	-0.0001285823243998	4.225236485411302e-05	0.0	0	0	0	0	0
0.097656	0.0026890431979005	-0.048991256327839	-0.0465285601389429	-0.0627984235174214	-0.0550772618036741	-0.0028338558352714	-0.0030891257862746	0.0043180512006451	-0.0016045826902079	4.400247059441704e-05	6.051141509719496e-05	-0.0001267851635855	4.1751225954699e-05	0.0	0	0	0	0	0
0.10156	0.0035485154341	-0.0491391029258327	-0.0466972876840636	-0.0629787565177101	-0.0551053748061407	-0.0027675696697781	-0.0029986652574519	0.0041282686467636	-0.0015421257969436	4.3672590612756914e-05	5.9390255309421024e-05	-0.000124994177631	4.124483721326452e-05	0.0	0	0	0	0	0
0.10547	0.0031027776636276	-0.0493664094402312	-0.046653620939796	-0.0630003499982612	-0.055227135281516	-0.0027017943810303	-0.0029098452199578	0.0039412005856076	-0.0014804542425647	4.334279596954887e-05	5.828208558406965e-05	-0.0001232090319226	4.073027721336384e-05	0.0	0	0	0	0	0
0.10938	0.0022497509159946	-0.0496311695180123	-0.0464206344018258	-0.0628607458859078	-0.0554051382347662	-0.002636539033584	-0.0028226435889347	0.0037568252482615	-0.001419570639463	4.301291059721887e-05	5.7188776766373616e-05	-0.0001214294283628	4.020557331625406e-05	0.0	0	0	0	0	0
0.11328	0.0021743090826301	-0.0498816436264183	-0.0460919590050564	-0.0625990109158491	-0.0555879463764227	-0.0025718128010781	-0.002737045082521	0.0035751238549527	-0.0013594791171812	4.268257557322947e-05	5.611146118956271e-05	-0.0001196550142214	3.966996429956943e-05	0.0	0	0	0	0	0
0.11719	0.0018465594104459	-0.0500663828783486	-0.0457920043155476	-0.062287088685038	-0.0557278214900251	-0.0025076238329355	-0.0026530398479956	0.0033960809415155	-0.0013001834146422	4.235123392651888e-05	5.505026811627197e-05	-0.0001178853425376	3.912402174674951e-05	0.0	0	0	0	0	0
0.12109	0.0021321857770798	-0.0501415622110219	-0.0456266819427033	-0.0620113450112891	-0.0557941357104473	-0.0024439786694012	-0.0025706207528243	0.0032196846074597	-0.0012416856767246	4.201815052870145e-05	5.400427599855878e-05	-0.0001161198965099	3.856960195943516e-05	0.0	0	0	0	0	0
0.125	0.0023328692327882	-0.0500789751292479	-0.0456469937205436	-0.0618512184620782	-0.0557775447909542	-0.0023808818576772	-0.00248978035754	0.0030459264693143	-0.0011839861569609	4.168246811477829e-05	5.2971678162522535e-05	-0.0001143581639536	3.800962043758181e-05	0.0	0	0	0	0	0
0.12891	0.0029808888142826	-0.049875514851917	-0.0458396963357565	-0.0618601091711359	-0.0556864193234843	-0.002318335523177	-0.0024105086699153	0.0028748010778842	-0.0011270836523912	4.1343295474660615e-05	5.195011294695078e-05	-0.0001125997408444	3.744767275904997e-05	0.0	0	0	0	0	0
0.13281	0.0037059179232534	-0.0495596317177651	-0.0461446221813015	-0.0620505297213287	-0.0555404320434123	-0.0022563390261565	-0.0023327923732964	0.0027063047351282	-0.001070976278664	4.099981741857435e-05	5.093708524370285e-05	-0.0001108444433514	3.688756369701112e-05	0.0	0	0	0	0	0
0.13672	0.0025003219370163	-0.0491886618858293	-0.0464853184348566	-0.0623859685453825	-0.0553648395408555	-0.0021948891177879	-0.0022566155425885	0.0025404339887073	-0.0010156621974619	4.0651410375007855e-05	4.993039993055272e-05	-0.0001090924024908	3.633283318693381e-05	0.0	0	0	0	0	0
0.14062	0.0028478121705493	-0.0488344323169322	-0.0467963832972322	-0.0627840462642359	-0.0551859212896005	-0.0021339809102516	-0.0021819612404686	0.0023771843717085	-0.000961140041207	4.029774339967493e-05	4.892853409638597e-05	-0.0001073441147213	3.57863648965884e-05	0.0	0	0	0	0	0
0.14453	0.002920204822398	-0.048560907470211	-0.0470381557675398	-0.0631343688939871	-0.0550268732360079	-0.0020736095350566	-0.0021088131049215	0.0022165498908936	-0.0009074089509657	3.9938841775420245e-05	4.793089020331205e-05	-0.0001056004357201	3.525013131239158e-05	0.0	0	0	0	0	0
0.14844	0.0028661792521268	-0.0484038182363449	-0.0471989919086038	-0.0633286001844768	-0.054904539490217	-0.0020137719210285	-0.0020371562119316	0.0020585232851692	-0.0008544683286822	3.957509223278394e-05	4.693789315176788e-05	-0.0001038625203951	3.472508805624846e-05	0.0	0	0	0	0	0
0.15234	0.0033533842293569	-0.0483629528311331	-0.0472893960779426	-0.0632934309765193	-0.0548283937574839	-0.0019544680258684	-0.0019669769870451	0.0019030965339359	-0.0008023175242022	3.920717683803663e-05	4.595091803613245e-05	-0.0001021317170263	3.421119804048308e-05	0.0	0	0	0	0	0
0.15625	0.0024238747414722	-0.0484101848470355	-0.0473315246859635	-0.0630144901571222	-0.0548027194989177	-0.0018957011696948	-0.001898262438855	0.0017502609933695	-0.0007509556560498	3.88359371565116e-05	4.497206009724964e-05	-0.0001004094273275	3.37075489808864e-05	0.0	0	0	0	0	0
0.16016	0.0024701399296731	-0.0485064562807935	-0.0473468301656837	-0.0625429210247952	-0.0548310095474603	-0.0018374775845204	-0.0018309992504283	0.0016000069833184	-0.000700381671186	3.846219321492544e-05	4.400378207888499e-05	-9.869695691853198e-05	3.3212523738323855e-05	0.0	0	0	0	0	0
0.16406	0.0024096193848627	-0.048617878687998	-0.0473457046110703	-0.0619833826257419	-0.0549188793691497	-0.0017798055639811	-0.0017651732286338	0.0014523232138562	-0.0006505946549485	3.808656608542728e-05	4.304849482990677e-05	-9.699538844933864e-05	3.2723988165339416e-05	0.0	0	0	0	0	0
0.16797	0.0033816523934407	-0.0487252779427761	-0.047324090840287	-0.061467538871725	-0.0550712885895528	-0.001722694542314	-0.0017007693472441	0.0013071966426018	-0.0006015942591608	3.770935986779652e-05	4.210814208719349e-05	-9.530549822776048e-05	3.2239471789054995e-05	0.0	0	0	0	0	0
0.17188	0.0028243839319623	-0.0488259766061579	-0.0472699605676609	-0.0611191574739717	-0.055284557810054	-0.0016661542026276	-0.0016377722685497	0.0011646130821239	-0.0005533809558186	3.733053813909175e-05	4.118386679847471e-05	-9.362771654088169e-05	3.175632923770329e-05	0.0	0	0	0	0	0
0.17578	0.0025297976651482	-0.0489283067279982	-0.0471763510865117	-0.0610184318983546	-0.0555397607294049	-0.0016101935661641	-0.0015761669701813	0.0010245583558241	-0.0005059558513008	3.694979411517357e-05	4.027583020710443e-05	-9.196211860335955e-05	3.12718818193756e-05	0.0	0	0	0	0	0
0.17969	0.0027813961748019	-0.04904155298505	-0.0470515225856356	-0.0611755891734984	-0.0558039833476014	-0.0015548200628579	-0.0015159390823561	0.0008870193778598	-0.000459320079989	3.656668384210639e-05	3.938323158162067e-05	-9.030843049937358e-05	3.0783546815835884e-05	0.0	0	0	0	0	0
0.18359	0.0025773420780456	-0.04916754472448	-0.0469176277670518	-0.0615245805241753	-0.0560392653728268	-0.0015000387100543	-0.001457074740367	0.0007519845272259	-0.0004134740800907	3.618077706843333e-05	3.85045321306476e-05	-8.86660398662646e-05	3.0288965443068672e-05	0.0	0	0	0	0	0
0.1875	0.002730755213446	-0.049299961142262	-0.0467988895232118	-0.06194255531293	-0.0562132621932612	-0.0014458515614474	-0.0013995600042987	0.0006194431599634	-0.0003684170807403	3.579178173042705e-05	3.7637825798925314e-05	-8.703401149163908e-05	2.9786138559699863e-05	0.0	0	0	0	0	0
0.19141	0.0026294955962935	-0.0494313805442281	-0.0467103637136974	-0.0622899271682648	-0.0563059560061907	-0.0013922575475125	-0.0013433800621795	0.0004893847218501	-0.000324146963569	3.539961597044805e-05	3.678124549794217e-05	-8.54111176428887e-05	2.927357252164965e-05	0.0	0	0	0	0	0
