Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.0	0.0079903076704369	0.045201250108354	0.0173153164135765	-0.027801737203823	-0.0602879997013096	-0.0013371966026656	0.0002351055852371	0.0056573491097065	0.001401163101079	2.9963274398909557e-05	-3.292749216297007e-05	-3.499704671772941e-05	-2.9948745876592056e-05	0.0	0	0	0	0	0
0.0039	0.0084182577016121	0.0455996004779324	0.0167041454607889	-0.0276561006503197	-0.0598160486561153	-0.0012934982235717	0.0001878221754491	0.0056052786500292	0.0013566841741453	2.939675330800789e-05	-3.190326073473538e-05	-3.497838545331231e-05	-2.944005802208832e-05	0.0	0	0	0	0	0
0.0078	0.0088737743931234	0.0459026845018719	0.0161055084763234	-0.027469902309482	-0.0594223421686331	-0.0012498244580259	0.000140883571335	0.005552893146619	0.0013123130570867	2.883891227005693e-05	-3.088321167623683e-05	-3.495383323651772e-05	-2.892799408399157e-05	0.0	0	0	0	0	0
0.0117	0.0084332299449941	0.0460523302912425	0.0155499167368969	-0.0272178237668316	-0.0591541936713623	-0.0012064267811861	9.477096179518504e-05	0.0055002635786531	0.0012683583723431	2.829380410511004e-05	-2.9864255154420257e-05	-3.4919044054392684e-05	-2.8405408695070147e-05	0.0	0	0	0	0	0
0.0156	0.0092610650440033	0.0460427008909018	0.0150823005729321	-0.0269009288860565	-0.0590196092287212	-0.0011635382587957	4.989664202782912e-05	0.0054474976952078	0.0012251011182658	2.776464369922434e-05	-2.884447461441076e-05	-3.487116942886457e-05	-2.786706208168236e-05	0.0	0	0	0	0	0
0.0195	0.0093430510047158	0.0459129284507358	0.0147546125925465	-0.0265524961350906	-0.0589899438621002	-0.0011213437495771	6.567038772937991e-06	0.0053947101733281	0.0011827636288535	2.725353782200837e-05	-2.782340977805994e-05	-3.480924419388839e-05	-2.7310026925850768e-05	0.0	0	0	0	0	0
0.0234	0.0088546527050696	0.0457246072428088	0.0146083339920333	-0.0262333493686702	-0.0590154871232232	-0.0010799646196377	-3.503126238674483e-05	0.0053420002180469	0.0011414940392665	2.676132705974918e-05	-2.6802031976104865e-05	-3.4734295479680386e-05	-2.6733682754501285e-05	0.0	0	0	0	0	0
0.0273	0.008045661033665	0.0455384624356707	0.0146550360950904	-0.0260156521124395	-0.0590447065589254	-0.00103945773641	-7.482394357038159e-05	0.0052894387044646	0.0011013661965306	2.6287554314104404e-05	-2.578244064635668e-05	-3.464914236036154e-05	-2.6139373484172458e-05	0.0	0	0	0	0	0
0.0312	0.0083560971343289	0.0453997723633265	0.0148656290990349	-0.0259593218109092	-0.0590394586372187	-0.0009998254938452	-0.0001128256431216	0.0052370643500233	0.0010623914450411	2.5830562401734397e-05	-2.476736616051783e-05	-3.4557904725695506e-05	-2.552985804366826e-05	0.0	0	0	0	0	0
0.0352	0.0084400585755764	0.0453338263069696	0.0151748023982369	-0.0260891963497635	-0.0589840540350305	-0.0009610322145875	-0.0001491087576238	0.0051848867764979	0.0010245369508116	2.538771517460857e-05	-2.3759616388409745e-05	-3.446530202901151e-05	-2.4908699001464745e-05	0.0	0	0	0	0	0
0.0391	0.0088658127491718	0.0453477256634336	0.0154996362646355	-0.0263825920939559	-0.0588882154912783	-0.0009230222421536	-0.000183772097678	0.0051328937930606	0.0009877453234836	2.495572574128441e-05	-2.276162485923306e-05	-3.4375872396911136e-05	-2.427971627912894e-05	0.0	0	0	0	0	0
0.043	0.0089264163671796	0.0454344937695531	0.0157639903414724	-0.0267741420271524	-0.0587824367702532	-0.0008857359898643	-0.0002169153092653	0.0050810604565628	0.0009519516942982	2.4531056861173e-05	-2.177521582506716e-05	-3.4293251713634994e-05	-2.3646588463468716e-05	0.0	0	0	0	0	0
0.0469	0.0083830654812711	0.0455769959836453	0.0159175923202827	-0.0271764570082075	-0.058705217083102	-0.0008491216987443	-0.0002486221513657	0.0050293579334661	0.0009170962432173	2.411033521483604e-05	-2.080160292459479e-05	-3.421962130842296e-05	-2.301262691853527e-05	0.0	0	0	0	0	0
0.0508	0.0089059826744227	0.045751003119976	0.0159435864730137	-0.0275064239340835	-0.058686612860065	-0.000813142170315	-0.0002789528626749	0.0049777606366295	0.000883131752838	2.3690708241826855e-05	-1.9841541535197383e-05	-3.4155394109483154e-05	-2.238070224959257e-05	0.0	0	0	0	0	0
0.0547	0.0089061551665455	0.0459286705718195	0.0158559481429806	-0.0277057325131675	-0.0587356378748107	-0.0007777768616758	-0.0003079438336119	0.0049262506172616	0.0008500267788294	2.327008587647656e-05	-1.8895517524202483e-05	-3.4099181937132386e-05	-2.1753283158049207e-05	0.0	0	0	0	0	0
0.0586	0.0088808387444961	0.0460838653405608	0.0156910436642619	-0.0277499787527904	-0.0588363782429897	-0.0007430203074193	-0.0003356119866768	0.0048748189016338	0.0008177654458795	2.2847247042276152e-05	-1.7963881552768725e-05	-3.404805742769712e-05	-2.113254444461423e-05	0.0	0	0	0	0	0
0.0625	0.0084326929647723	0.0461980688701498	0.0154954440996415	-0.0276466022518134	-0.0589529351889693	-0.0007088780158927	-0.0003619613803096	0.0048234642796178	0.0007863448907828	2.242183033482022e-05	-1.704689345857478e-05	-3.399808009306186e-05	-2.052049555144416e-05	0.0	0	0	0	0	0
0.0664	0.0083536088131938	0.0462635073321689	0.0153109591697748	-0.0274254270944505	-0.0590409515505271	-0.000675361048641	-0.000386990076378	0.0047721906582753	0.0007557712468749	2.199424904722235e-05	-1.6144693206930053e-05	-3.394500737414666e-05	-1.991907296894934e-05	0.0	0	0	0	0	0
0.0703	0.0084598884020423	0.0462818882336314	0.0151608728339371	-0.0271277966895599	-0.0590627223265986	-0.0006424805732323	-0.0004106959352205	0.0047210042343562	0.0007260549702091	2.1565565412878268e-05	-1.5257248218467603e-05	-3.388507458250659e-05	-1.9330146281444805e-05	0.0	0	0	0	0	0
0.0742	0.0083271832987365	0.0462601718790665	0.0150445359687987	-0.0267999855752294	-0.0590017932659881	-0.0006102436644351	-0.0004330806147499	0.0046699114162277	0.0006972062606548	2.113733539051208e-05	-1.438433483554061e-05	-3.381570947558385e-05	-1.8755417736341547e-05	0.0	0	0	0	0	0
0.0781	0.00898481612878	0.0462058323527027	0.0149446581665426	-0.0264923057675013	-0.0588720815842499	-0.0005786512740459	-0.0004541515930635	0.0046189178550699	0.0006692312765819	2.071141438410141e-05	-1.3525590355482402e-05	-3.373604900035947e-05	-1.819623426819173e-05	0.0	0	0	0	0	0
0.082	0.0079044563379646	0.0461237170485058	0.0148433409597778	-0.0262593907340203	-0.0587164842040678	-0.0005476985455793	-0.0004739224656809	0.0045680284311223	0.0006421297191537	2.0289716756125072e-05	-1.2680626137958936e-05	-3.364714844385476e-05	-1.7653356230333824e-05	0.0	0	0	0	0	0
0.0859	0.0081046828909687	0.0460160585432944	0.0147371769310936	-0.0261541174892918	-0.0585917615037147	-0.0005173768405888	-0.0004924120402287	0.0045172477929631	0.0006158940863355	1.9873948086953334e-05	-1.1849145272873918e-05	-3.3551818969113104e-05	-1.712673413731415e-05	0.0	0	0	0	0	0
0.0898	0.0091880460089232	0.0458857165491122	0.0146438956826974	-0.026211282980539	-0.058542975519372	-0.0004876764118527	-0.0005096427994672	0.0044665810374585	0.0005905104490978	1.946535836778407e-05	-1.103099527845265e-05	-3.345409974447739e-05	-1.6615347161162538e-05	0.0	0	0	0	0	0
0.0938	0.0081171230528558	0.0457406904035847	0.0145989091250312	-0.0264270478838361	-0.0585800445290069	-0.0004585887186861	-0.0005256391412776	0.0044160341705612	0.000565960166231	1.906457560132887e-05	-1.0226122273568811e-05	-3.335845863083169e-05	-1.6117160975113524e-05	0.0	0	0	0	0	0
