Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.0	0.0107161554866466	0.0137976691111876	-0.0119105397916592	-0.0702072514517408	-0.1126179313307887	-0.0041824757893317	0.07583555733308	0.3444216892260916	0.5141798287233894	5.795001218727847e-05	-0.0013205511899224	-0.00768015355361	-0.0105331559333098	0.0	0	0	0	0	0
0.0039	0.0101887691658413	0.0137916106529833	-0.012387718058634	-0.0684551320903522	-0.1119913650107203	-0.0040967874221971	0.0738853249021558	0.3331071871278877	0.4986514997196281	5.745499541708994e-05	-0.0013038979648969	-0.0075632588782874	-0.0103818535192877	0.0	0	0	0	0	0
0.0078	0.0067055014905355	0.0137428607191756	-0.0127277811382854	-0.0667560259402632	-0.1112937968812976	-0.0040108601751146	0.0719338145579579	0.3217987781110455	0.483125213967082	5.695848593908759e-05	-0.0012872384648459	-0.0074463643515777	-0.0102305578476604	0.0	0	0	0	0	0
0.0117	0.0031010122495802	0.0136252589998455	-0.0128471145907468	-0.0651550348884248	-0.1104655231886804	-0.0039249945336699	0.0699906313597897	0.3105610775728026	0.4676854969466153	5.645616610636336e-05	-0.0012704474498903	-0.0073286438339244	-0.0100782020346966	0.0	0	0	0	0	0
0.0156	0.003591725718981	0.0134393854018869	-0.0127408547624409	-0.0636788317010405	-0.1094674251041077	-0.0038395084754368	0.0680650250253031	0.2994545383836171	0.4524121355838751	5.59456061122209e-05	-0.0012534421914702	-0.0072095486127209	-0.0099240808343703	0.0	0	0	0	0	0
0.0195	0.0067162313670998	0.0132158789903161	-0.0124786974102258	-0.0623356675937595	-0.1082966778262663	-0.0037546843523765	0.0661646051256442	0.2885277918226807	0.4373697611430504	5.542651812633158e-05	-0.0012361910181776	-0.0070888643656062	-0.0097679239942555	0.0	0	0	0	0	0
0.0234	0.01067518894755	0.0130105930642848	-0.0121705329754487	-0.0611187346572873	-0.1069948565971168	-0.0036707342603498	0.0642946142839221	0.2778135431028657	0.4226021645090068	5.490051835545981e-05	-0.001218711566347	-0.0069667018382936	-0.009609882587595	0.0	0	0	0	0	0
0.0273	0.0124339189095605	0.0128897416209343	-0.0119184486444914	-0.0600100510597239	-0.1056396805822964	-0.0035877860956198	0.062457779489852	0.2673280765263804	0.4081314477400322	5.437046644868809e-05	-0.0012010601062929	-0.0068434305533256	-0.0094504404263899	0.0	0	0	0	0	0
0.0312	0.0106565645268182	0.0129052102596009	-0.0117772786335961	-0.0589846235878701	-0.1043207590483997	-0.0035058876440685	0.0606546314885661	0.2570736287667071	0.3939610420071762	5.383955409266852e-05	-0.0011833149297066	-0.0067195746449761	-0.0092902757576772	0.0	0	0	0	0	0
0.0352	0.0067532133564475	0.0130677857688517	-0.0117397816738989	-0.0580161355557616	-0.1031090767734063	-0.0034250232258584	0.0588841127899746	0.2470424758176254	0.3800810600048098	5.331038318237415e-05	-0.001165557853616	-0.0065956960350719	-0.0091301068286622	0.0	0	0	0	0	0
0.0391	0.0043369249041156	0.0133327926250073	-0.0117487820782343	-0.0570849354624264	-0.1020332255760352	-0.0033451365507789	0.057144283841711	0.2372215308720785	0.3664743770331967	5.278427174775108e-05	-0.0011478581169432	-0.0064722911009839	-0.0089705563463911	0.0	0	0	0	0	0
0.043	0.0044728122982667	0.0136099541541879	-0.0117262256514194	-0.0561867182287589	-0.1010719743330097	-0.0032661540133539	0.0554329692923169	0.2275964699796316	0.353122121073285	5.226094269128143e-05	-0.0011302619727648	-0.0063497209505505	-0.0088120617684751	0.0	0	0	0	0	0
0.0469	0.0052178132392883	0.0137968940177621	-0.0116048105969639	-0.0553374716252062	-0.1001657135326713	-0.0031880041746932	0.0537482421087539	0.2181547639769122	0.3400077307377372	5.173862728413585e-05	-0.0011127892946681	-0.0062281836493291	-0.0086548423719021	0.0	0	0	0	0	0
0.0508	0.0067909342987896	0.0138217476504938	-0.011351442201125	-0.0545700484941766	-0.0992419237790895	-0.0031106311381905	0.0520887038442216	0.2088873810739851	0.327119253846295	5.121451270784602e-05	-0.001095436437109	-0.0061077245825939	-0.0084989174918329	0.0	0	0	0	0	0
0.0547	0.0048012281500248	0.0136739328633984	-0.0109777846837267	-0.0539216308146109	-0.0982445747269281	-0.0030340013002797	0.0504535706673627	0.1997892474235906	0.3144499919776255	5.068540899777121e-05	-0.0010781833452948	-0.0059882737799505	-0.0083441603780351	0.0	0	0	0	0	0
0.0586	0.0023054079916958	0.0134074250567647	-0.0105373546093885	-0.0534169199128152	-0.0971557148555725	-0.0029581041355572	0.0488426091518739	0.1908587652759889	0.3019978831312565	5.0148494912498646e-05	-0.0010610026624924	-0.005869697302339	-0.0081903699092621	0.0	0	0	0	0	0
0.0625	0.0020894436010478	0.0131156471574913	-0.0101109909690315	-0.0530547187347226	-0.0960001811340242	-0.0028829483423814	0.0472559814329438	0.1820967794323222	0.2897641402279472	4.960200572894098e-05	-0.0010438688899591	-0.0057518512204758	-0.0080373445136801	0.0	0	0	0	0	0
0.0664	0.0050139511958558	0.0128924421343759	-0.0097845651933005	-0.0528037406434968	-0.0948313078337661	-0.0028085550784521	0.0456940587127528	0.1735053701832621	0.2777516497366431	4.904574087577399e-05	-0.0010267660957388	-0.0056346290407741	-0.0078849459318307	0.0	0	0	0	0	0
0.0703	0.0087846371232861	0.0127987385435979	-0.0096246286677656	-0.0526090879488601	-0.0937043912484293	-0.0027349501910615	0.0441572502024777	0.1650867681938166	0.2659635261575331	4.848129593969778e-05	-0.0010096930907472	-0.0055179958349192	-0.0077331437952452	0.0	0	0	0	0	0
0.0742	0.0081146134137969	0.0128471889511706	-0.009658779352856	-0.0524071512338463	-0.0926505777404903	-0.0026621571974628	0.0426458770334427	0.1568425713732744	0.2544020645375682	4.791196443081904e-05	-0.0009926653955149	-0.0054020047135038	-0.0075820352885538	0.0	0	0	0	0	0
0.0781	0.0038884107722461	0.0130061368420461	-0.0098668678469729	-0.0521446974116061	-0.0916630080052949	-0.0025901922989616	0.0411601025668881	0.1487733281941216	0.2430681788069456	4.734231132986072e-05	-0.0009757137401049	-0.0052867937270525	-0.0074318375424435	0.0	0	0	0	0	0
0.082	-0.0002937490445501	0.0132180499311298	-0.0101860688211321	-0.0517962195708336	-0.0907002909277833	-0.0025190620655501	0.0396999157046432	0.1408784588961789	0.2319612894406934	4.6777487191127016e-05	-0.0009588792970409	-0.0051725639059122	-0.0072828540326293	0.0	0	0	0	0	0
0.0859	0.0003013607302179	0.0134251286017104	-0.0105285192902222	-0.0513718636436602	-0.0897041363867419	-0.0024487637857571	0.0382651542685759	0.1331564271035781	0.2210795452077413	4.62224106653952e-05	-0.0009422063648474	-0.0050595420960128	-0.007135420303951	0.0	0	0	0	0	0
0.0898	0.0036888762064291	0.0135924854463256	-0.0108066767223631	-0.0509097838690205	-0.0886227197932324	-0.0023792879439849	0.0368555515231462	0.1256050510096197	0.2104202322170749	4.5680978447179056e-05	-0.0009257338035084	-0.0049479355055535	-0.0069898388091112	0.0	0	0	0	0	0
0.0938	0.0083228382870267	0.0137186664266802	-0.010959340262077	-0.0504544588986569	-0.0874308883926236	-0.0023106219149402	0.0354707894957792	0.1182218492492916	0.1999802309288934	4.5155456097063096e-05	-0.0009094870603142	-0.0048378878584935	-0.0068463167522917	0.0	0	0	0	0	0
0.0977	0.0084637655614923	0.01382809458918	-0.0109702206076964	-0.0500322925533796	-0.0861412627728244	-0.0022427537906438	0.0341105463701049	0.1110043416322156	0.189756414852828	4.464616068300231e-05	-0.0008934727806127	-0.0047294480589922	-0.0067049221819982	0.0	0	0	0	0	0
