Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.0977	0.0030211383398464	-0.0357568612443922	-0.0387654505536826	-0.0483452524499381	-0.0485608393500437	-0.0019299640223466	-0.0020204405036654	0.0005937842754359	-0.0027911965544814	6.819620904488082e-05	9.441161727105792e-05	1.861889034455629e-05	5.295804509197082e-05	0.0	0	0	0	0	0
0.1016	0.003657114332108	-0.035667075495103	-0.0384697683606214	-0.0484574885656004	-0.0483552374303328	-0.0018285463954267	-0.0018796418468383	0.0006213266618422	-0.0027118400206701	6.63774410755959e-05	9.214501623839632e-05	1.785170574409994e-05	5.211912712091674e-05	0.0	0	0	0	0	0
0.1055	0.0035657615438562	-0.0356106522236808	-0.0382272024852956	-0.0486387337362978	-0.0481758355394955	-0.0017298639854704	-0.0017422590950376	0.0006477119429324	-0.0026337602564882	6.459004305962678e-05	8.991127081552154e-05	1.709181382319397e-05	5.129129350287834e-05	0.0	0	0	0	0	0
0.1094	0.004010660013468	-0.0356226048167362	-0.0381081317927653	-0.0488709911959505	-0.0480552056700667	-0.0016338737967625	-0.0016082662849705	0.0006729511869912	-0.0025569434864485	6.282956194773003e-05	8.770830055596775e-05	1.6339007830999728e-05	5.04724033066425e-05	0.0	0	0	0	0	0
0.1133	0.0040131548813461	-0.0357132337273691	-0.0381219378192829	-0.0491157919988916	-0.0480219018423642	-0.0015405394118456	-0.001477639715278	0.0006970559575446	-0.0024813800773905	6.109066870509392e-05	8.55332399974006e-05	1.5593406410465063e-05	4.965991781929044e-05	0.0	0	0	0	0	0
0.1172	0.0035632860363955	-0.0358678372532103	-0.0382208181886236	-0.0493291398728671	-0.0480910071615702	-0.0014498309462038	-0.0013503541856481	0.0007200391260821	-0.0024070632841357	5.936795872970425e-05	8.338275996025142e-05	1.4855431873442282e-05	4.885135563684698e-05	0.0	0	0	0	0	0
0.1211	0.0022595135089167	-0.036055291384248	-0.038329023621833	-0.0494774833378174	-0.0482576993645203	-0.0013617238936464	-0.0012263801335961	0.0007419152415144	-0.0023339877613078	5.765666458500377e-05	8.125334274132359e-05	1.4125745944107035e-05	4.8044677860504655e-05	0.0	0	0	0	0	0
0.125	0.0026189469161284	-0.036239935128882	-0.0383814377240494	-0.049546012850738	-0.0484960838061008	-0.0012761973643301	-0.0011056822703482	0.0007627003905124	-0.0022621483570287	5.595323893898788e-05	7.91415238852063e-05	1.3405148024460673e-05	4.7238533794658734e-05	0.0	0	0	0	0	0
0.1289	0.0041008499154317	-0.0363904123839044	-0.0383513648806574	-0.0495374007074127	-0.0487642345215932	-0.0011932320959894	-0.0009882199657902	0.0007824115859667	-0.0021915394008663	5.4255778001218246e-05	7.704414385305794e-05	1.2694455638997471e-05	4.643236832267099e-05	0.0	0	0	0	0	0
0.1328	0.003481547300432	-0.0364837277729325	-0.0382565149342514	-0.0494647350937869	-0.0490152623964743	-0.0011128085410274	-0.0008739492002332	0.0008010658331564	-0.0021221543575701	5.256425107866989e-05	7.495863791397484e-05	1.1994396642571773e-05	4.562643474392632e-05	0.0	0	0	0	0	0
