Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.0	-0.0009059384913039	-0.0019909892128855	0.0735982415227132	0.2231828216690757	0.3726993004204	-0.000245109171795	0.0004670637454765	0.0010891365783457	0.00373457021947	2.5950196083987105e-05	-1.0198526297682305e-06	-1.698559658358144e-05	-8.490293531466535e-05	0.0	0	0	0	0	0
0.0039	5.510804571674685e-06	-0.0015593549180239	0.0733100436306084	0.2235126228626864	0.3719537119487947	-0.0002068886936531	0.0004657599758982	0.0010644401671449	0.0036097983375384	2.531721873173892e-05	-1.212060542400981e-06	-1.674149203107696e-05	-8.362972268288362e-05	0.0	0	0	0	0	0
0.0078	-5.060506093345084e-06	-0.0012075932926285	0.0730501279310509	0.2237797881147921	0.371355961956109	-0.0001688820455887	0.0004642699787145	0.0010396888228433	0.0034850578614102	2.468209163866097e-05	-1.4066922721083352e-06	-1.6505148324126343e-05	-8.235640464951959e-05	0.0	0	0	0	0	0
0.0117	0.0009047378435641	-0.0009900583329827	0.0728342646890239	0.2239459124262565	0.371001579957473	-0.0001314362440736	0.0004624763103257	0.0010149798650734	0.0033610364370431	2.4039066250095465e-05	-1.60882794238429e-06	-1.6280667309645424e-05	-8.107556142992843e-05	0.0	0	0	0	0	0
0.0156	-0.0004046586391793	-0.0009228940243552	0.0726599570747623	0.2240170542688861	0.3709086615814222	-9.48510836445363e-05	0.000460292460393	0.0009904093130662	0.0032383836474043	2.3384524102778106e-05	-1.82200716693231e-06	-1.6071086811743506e-05	-7.978232611725046e-05	0.0	0	0	0	0	0
0.0195	0.0004048923465779	-0.0009804587702004	0.0725124469026891	0.2240326004683538	0.371022889770296	-5.9349924929758255e-05	0.0004576650923059	0.0009660552793649	0.0031176275685741	2.271740838957461e-05	-2.047775031384833e-06	-1.5878207524513686e-05	-7.847486492072907e-05	0.0	0	0	0	0	0
0.0234	-5.456343396849351e-06	-0.0011053261912003	0.0723754783105698	0.2240371755724137	0.3712470954976278	-2.50681441406078e-05	0.0004545714969838	0.0009419684501061	0.0029991289627762	2.2039135303650323e-05	-2.285627204121742e-06	-1.570258398222148e-05	-7.715428980081441e-05	0.0	0	0	0	0	0
0.0273	0.000406316969951	-0.0012283100549988	0.0722392908017428	0.2240540273819602	0.3714789011768794	7.941810571386827e-06	0.0004510135298021	0.0009181700552359	0.0028830740805349	2.135305091541906e-05	-2.53330211560383e-06	-1.554363214530582e-05	-7.582407609891029e-05	0.0	0	0	0	0	0
0.0312	-7.396884378696586e-06	-0.001291238109138	0.0721027946872073	0.2240757274729682	0.3716413124978859	3.969323863799507e-05	0.0004470098240586	0.0008946560319164	0.0027694983757714	2.066359543349419e-05	-2.7873082703674256e-06	-1.539978541082203e-05	-7.448914164275652e-05	0.0	0	0	0	0	0
0.0352	8.58752412746203e-06	-0.0012648504287326	0.0719721148116065	0.2240749940587796	0.3716987832001339	7.024193011333826e-05	0.0004425879931837	0.000871405157184	0.0026583288919395	1.9975393043887287e-05	-3.043552866392891e-06	-1.5268658103830122e-05	-7.315480672320932e-05	0.0	0	0	0	0	0
0.0391	0.0003902351054757	-0.0011566770741848	0.071858662628396	0.2240259735493908	0.3716585196225891	9.96626755679269e-05	0.0004377780684281	0.0008483886717894	0.0025494324662177	1.929247379252201e-05	-3.297950143370677e-06	-1.514722599476234e-05	-7.182587142443094e-05	0.0	0	0	0	0	0
0.043	-0.0008891934567614	-0.0010071493538422	0.0717767961575395	0.2239227632771994	0.3715598578012213	0.00012802991394	0.0004326077951822	0.000825579185111	0.0024426592649968	1.8617758112389575e-05	-3.54692385378115e-06	-1.5032062327581557e-05	-7.050599221343781e-05	0.0	0	0	0	0	0
0.0469	0.0003883925013155	-0.0008754415178587	0.07173945302186	0.2237866103853913	0.3714552230520813	0.0001554048986087	0.0004270998107435	0.0008029572775333	0.002337875166656	1.7952836191509593e-05	-3.7877556167577696e-06	-1.4919649734794017e-05	-6.919742370177974e-05	0.0	0	0	0	0	0
0.0508	0.0004120932745606	-0.0008195161496666	0.0717526451387543	0.2236601837489386	0.3713880466600988	0.00018182986733	0.0004212703546341	0.0007805149478919	0.0022349806560881	1.7298000805016026e-05	-4.018755862312616e-06	-1.4806739000788376e-05	-6.790107321703312e-05	0.0	0	0	0	0	0
0.0547	-1.2228757670832657e-05	-0.0008769434152611	0.0718120521340688	0.2235922178751255	0.3713758710144007	0.0002073281860884	0.0004151291397808	0.0007582557168021	0.0021339170794826	1.665246357196165e-05	-4.239258669859635e-06	-1.4690681901577003e-05	-6.661675573492791e-05	0.0	0	0	0	0	0
0.0586	-0.0003879773723659	-0.0010530756731003	0.0719033349241022	0.2236182829863101	0.3714066499259713	0.0002319084309316	0.0004086801593896	0.0007361918269145	0.0020346630125283	1.6014688161673966e-05	-4.449477869740744e-06	-1.4569653887309737e-05	-6.53435406167574e-05	0.0	0	0	0	0	0
0.0625	-1.152755489585187e-05	-0.0013206458816632	0.0720051732318708	0.2237446951473014	0.3714503822008387	0.000255570035533	0.0004019232098759	0.0007143395840953	0.0019372243701861	1.538278638366143e-05	-4.650291746890998e-06	-1.4442710735589368e-05	-6.408011399265949e-05	0.0	0	0	0	0	0
