Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.0	0.0053011366947453	-0.0097966132332518	-0.2582107463249732	-0.4854898680659411	-0.7410103393088295	0.0047575534849117	-0.0033264744526774	0.0074869577967552	0.0027383855377566	-7.192526215330728e-05	6.393431860236419e-05	-0.0001318570708119	-4.79609824757984e-05	0.0	0	0	0	0	0
0.0039	0.0052902726423522	-0.0092663487664645	-0.258901346095287	-0.4848867811325749	-0.7411970868293262	0.0046503887736028	-0.003231426404418	0.0072922479227715	0.0026672289876285	-7.120390918421667e-05	6.324142677715811e-05	-0.0001301680096253	-4.752340910763861e-05	0.0	0	0	0	0	0
0.0078	0.0062181407417843	-0.0087966104106219	-0.2594903041079087	-0.4843932315352122	-0.7413394316052064	0.0045431012103838	-0.0031363031959591	0.0070974217132089	0.0025959491893071	-7.047871681291221e-05	6.25422109563262e-05	-0.0001284806413269	-4.708314100835637e-05	0.0	0	0	0	0	0
0.0117	0.0061738673259895	-0.0084331279112523	-0.2599083303881222	-0.4840799794879761	-0.7414092104455475	0.0044361864955034	-0.00304156364539	0.0069034471978714	0.0025248475656717	-6.973915893085917e-05	6.182611811404865e-05	-0.0001267846943112	-4.663518909744856e-05	0.0	0	0	0	0	0
0.0156	0.005333476497119	-0.0081978771160431	-0.2601266871391552	-0.4839572046208273	-0.7414015362674402	0.0043301260726499	-0.0029476490115084	0.0067112530696745	0.0024542233702958	-6.897758712496802e-05	6.108586403297154e-05	-0.0001250733110199	-4.617582574546871e-05	0.0	0	0	0	0	0
0.0195	0.0052600272472916	-0.0080864974842395	-0.2601577561300364	-0.483974438353748	-0.7413334766190589	0.0042253170995372	-0.0028549204532037	0.0065215996782765	0.0023843278822718	-6.81899822713348e-05	6.031820172459483e-05	-0.0001233437421118	-4.570281057915657e-05	0.0	0	0	0	0	0
0.0234	0.005845457742869	-0.0080718405842422	-0.260047466596292	-0.4840429006074538	-0.7412374444287356	0.0041220329230947	-0.0027636241223374	0.0063350064906244	0.0023153373775172	-6.737607182631901e-05	5.9523977787179416e-05	-0.0001215972517507	-4.5215367831120265e-05	0.0	0	0	0	0	0
0.0273	0.0070501895915418	-0.0081129054989601	-0.2598631410659632	-0.4840713933303612	-0.74115282336901	0.0040204148444899	-0.0026738847765794	0.0061517379089994	0.0022473458037474	-6.653887005769725e-05	5.870750804136548e-05	-0.0001198383204835	-4.4713956446352535e-05	0.0	0	0	0	0	0
0.0312	0.0067529571020374	-0.0081677205467516	-0.2596771278500171	-0.4840015040148875	-0.7411160148631593	0.0039204889191637	-0.0025857224414806	0.005971836427091	0.0021803736872853	-6.568376640031526e-05	5.7875413025344446e-05	-0.0001180733426614	-4.419990642528431e-05	0.0	0	0	0	0	0
0.0352	0.0061451259882467	-0.0082061401344168	-0.2595481223193108	-0.483827423236494	-0.7411488753591156	0.0038221979531937	-0.0024990832105286	0.0057951851429996	0.0021143873826924	-6.481734746520986e-05	5.703516802847296e-05	-0.0001163091164903	-4.367501604828597e-05	0.0	0	0	0	0	0
