Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.0	0.0058024752272175	-0.0032960499433773	0.0417905132586442	0.289411692639105	0.5972890969979568	-0.002024318113605	-0.0085619849488167	-0.0033804475708072	-0.0065259475309583	4.89354953221568e-05	0.0001238969045182	5.994015821730601e-05	0.0001428175260861	0.0	0	0	0	0	0
0.0039	0.0066954741308949	-0.0027328439444911	0.0415395183279867	0.2893472299449097	0.5969976364467464	-0.0019523428728122	-0.0083787705045731	-0.0032912410632612	-0.0063150817651976	4.814083288843732e-05	0.0001226684027862	5.931245826748002e-05	0.0001407486283423	0.0	0	0	0	0	0
0.0078	0.0067064158794717	-0.0022328677887471	0.0413990170269713	0.2892791151449916	0.5967723626072674	-0.0018804163942875	-0.0081951864956235	-0.0032019508177912	-0.0061043067473622	4.73463563833118e-05	0.0001214401893148	5.86791788940446e-05	0.0001386747011033	0.0	0	0	0	0	0
0.0117	0.0061918612287438	-0.0018443723828912	0.0414325242984049	0.2892166821250219	0.5966685105788879	-0.0018089550342536	-0.008011972669605	-0.0031130007904959	-0.0058948132279775	4.654686666059564e-05	0.0001202053329382	5.8030424465103086e-05	0.0001365772719328	0.0	0	0	0	0	0
0.0156	0.0053096890633196	-0.0015918011351227	0.0416344022330332	0.2891771112088755	0.5967255379101147	-0.0017383507139812	-0.0078298714278447	-0.0030248033054549	-0.0056877186353734	4.5739467440333535e-05	0.0001189599498343	5.7359148053556696e-05	0.0001344440911618	0.0	0	0	0	0	0
0.0195	0.0061889390121418	-0.001469601912044	0.0419313869392835	0.2891828831998563	0.5969534001261443	-0.0016689223237643	-0.0076495101918998	-0.0029377004554821	-0.0054839239276255	4.492392534581398e-05	0.0001177036492398	5.666184544428304e-05	0.0001322703704832	0.0	0	0	0	0	0
0.0234	0.0067122472330175	-0.0014454587312315	0.042208903988379	0.2892531282031317	0.5973226203080934	-0.0016008885887425	-0.0074713312924468	-0.002851930052703	-0.0052840355446522	4.4102390170413385e-05	0.0001164391967666	5.593861814194193e-05	0.0001300585859105	0.0	0	0	0	0	0
0.0273	0.0052867618723903	-0.0014751825828287	0.0423512434405816	0.28939199304207	0.5977651956549241	-0.0015343633614748	-0.0072955722390352	-0.0027676173456015	-0.0050883540587536	4.327861757192072e-05	0.0001151715081013	5.5192650391908525e-05	0.0001278170345511	0.0	0	0	0	0	0
0.0312	0.0062140219384274	-0.0015236599578691	0.0422813371196155	0.2895810080210972	0.5981886710311712	-0.0014693692606393	-0.0071222876900807	-0.0026847879497398	-0.0048969166541086	4.245693394744024e-05	0.0001139062241354	5.44292555238817e-05	0.0001255575498142	0.0	0	0	0	0	0
0.0352	0.0061854131297898	-0.0015792604370682	0.0419874697943342	0.2897802072579725	0.5985007114275424	-0.0014058627023543	-0.0069513980063526	-0.0026033942319734	-0.0047095727076808	4.164121336239454e-05	0.0001126482164137	5.365472766822295e-05	0.0001232929153855	0.0	0	0	0	0	0
0.0391	0.0049149248049498	-0.0016517427969375	0.0415287929722789	0.2899366868844233	0.5986368602016371	-0.0013437627959557	-0.0067827478583763	-0.0025233467229136	-0.0045260702513992	4.083410074937093e-05	0.0001114003953556	5.287525414916262e-05	0.0001210345374877	0.0	0	0	0	0	0
0.043	0.0052849638703026	-0.0017561117425791	0.041017533828663	0.2899966738872534	0.5985808869969897	-0.0012829778361056	-0.0066161608806832	-0.00244454345254	-0.0043461345783273	4.003662487969188e-05	0.0001101631020851	5.209609050063217e-05	0.0001187908069167	0.0	0	0	0	0	0
0.0469	0.0053149346749421	-0.0018956901823354	0.040582961858943	0.2899197185372064	0.5983688405470325	-0.0012234253746136	-0.0064514811329089	-0.0023668925339459	-0.0041695266912668	3.924822708521167e-05	0.0001089341745617	5.132109892373894e-05	0.0001165663436589	0.0	0	0	0	0	0
0.0508	0.0048853480317234	-0.0020561093977523	0.0403291343189926	0.2896950184471095	0.5980752839432409	-0.0011650441984072	-0.0062885974128025	-0.0022903259665303	-0.0039960765215285	3.8467127444132304e-05	0.0001077095818724	5.05526466620693e-05	0.0001143620781924	0.0	0	0	0	0	0
0.0547	0.0049142404086577	-0.002210845809168	0.0403017336715437	0.2893557025970158	0.5977879617572139	-0.0011077984050807	-0.0061274510022826	-0.0022148048443862	-0.0038256920896013	3.769088682637288e-05	0.0001064844036267	4.97917856603588e-05	0.0001121759845973	0.0	0	0	0	0	0
0.0586	0.0057862247756797	-0.0023309227077712	0.040476221786003	0.2889814050203599	0.5975806821799714	-0.0010516750730249	-0.0059680304890215	-0.0021403176080654	-0.0036583500165997	3.691700646428599e-05	0.0001052539087021	4.9038598009841855e-05	0.0001100042473414	0.0	0	0	0	0	0
0.0625	0.0062133551271691	-0.0023927514329276	0.0407712025904828	0.2886805985267126	0.5974936197872158	-0.0009966778744001	-0.0058103586421877	-0.0020668736324619	-0.0034940748037817	3.614343364218323e-05	0.0001040145263151	4.829259204202803e-05	0.0001078426495577	0.0	0	0	0	0	0
